Ano;Mês;Natureza Jurídica - Código;Natureza Jurídica - Nome;II;IE;IPI;IRPF;IRPJ;IRRF;IOF;ITR;Cofins;Pis/Pasep;CSLL;Cide;Contribuição Previdenciária;CPSSS;Pagamento Unificado;Outras Receitas Administradas;Receitas Não Administradas;;;;;
2021;Nov;232;SOCIEDADE UNIPESSOAL DE ADVOCACIA;;;138,73;;16.859.906,24;1.051.622,53;2.174,72;100,09;14.866.925,63;3.221.653,27;12.473.960,03;;10.484.913,81;;235.375,81;251.375,60;137.220,75;;;251375,6;;137220,75
2021;Nov;233;COOPERATIVAS DE CONSUMO;;;;;4.353,86;4.927,20;;;2.599,01;1.614,02;2.770,61;;49.298,69;;130,06;;;;;;;
2021;Nov;303;SERVIÇO NOTARIAL E REGISTRAL (CARTÓRIO);;;;;;211.340,26;;;15.322,76;14.367,51;;;1.372.836,59;;5.205,51;3.071,65;44.753,40;;;3071,65;;44753,4
2021;Nov;306;FUNDAÇÃO PRIVADA;41.842,97;;41.309,35;;74.007,89;418.399.404,96;5.257.963,55;4.647,23;10.433.329,41;5.918.714,01;2.376.582,78;220.458,91;202.526.989,08;;35.682.202,28;769.336,16;1.581.483,13;;1.225,91;768110,25;606,19;1580876,94
2021;Nov;307;SERVIÇO SOCIAL AUTÔNOMO;3.504,26;;1.426,74;;;77.723.814,09;;;737.413,34;4.409.923,06;95.288,53;1.774.051,28;103.348.200,77;;11.307.865,18;38.100,65;338.948,31;;;38100,65;;338948,31
2021;Nov;308;CONDOMÍNIO DE EDIFÍCIO;;;549,29;;20.633,57;28.886.838,67;17.746,83;171,86;108.317,47;12.229.386,39;24.009,43;9.855,94;496.316.798,43;886,55;61.627.967,97;244.487,70;952.129,97;;;244487,7;8,6;952121,37
2021;Nov;310;COMISSÃO DE CONCILIAÇÃO PRÉVIA;;;;;;2.736,95;;;;168,81;;;;;;;;;;;;
2021;Nov;311;ENTIDADE DE MEDIAÇÃO E ARBITRAGEM;;;;;167,52;893,37;;;530,98;655,24;100,5;;20.608,26;;1.209,90;2.075,77;136,35;;;2075,77;;136,35
2021;Nov;313;ENTIDADE SINDICAL;12.410,12;;10.105,38;;59.463,66;27.684.790,03;582,7;4.991,87;2.493.374,87;1.806.654,33;37.303,54;2.459,12;51.909.137,67;5.850,14;3.616.939,08;950.544,55;355.677,22;;27.028,75;923515,8;568,09;355109,13
2021;Nov;320;ESTABELECIMENTO, NO BRASIL, DE FUNDAÇÃO OU ASSOCIAÇÃO ESTRANGEIRAS;4.258,31;;6.266,48;;;331.152,71;;;7.985,77;18.451,58;;559,11;581.423,71;;6.716,71;916,73;;;;916,73;;
2021;Nov;321;FUNDAÇÃO OU ASSOCIAÇÃO DOMICILIADA NO EXTERIOR;;;;;68.729.344,36;2.875,23;;;;;;;;;31,7;;1.164,42;;;;;1164,42
2021;Nov;322;ORGANIZAÇÃO RELIGIOSA;4.042,27;;924,31;;1.196,86;33.370.156,07;170,14;15.909,74;530.851,65;1.519.113,11;1.653,13;7.324,06;58.820.364,30;;1.429.484,69;604.472,71;245.295,07;;;604472,71;;245295,07
2021;Nov;323;COMUNIDADE INDÍGENA;;;;;;;;;;66;;;2.277,00;;;;;;;;;
2021;Nov;324;FUNDO PRIVADO;;;;;;260,99;;;;;;;;;809,06;1.985,02;;;;1985,02;;
2021;Nov;325;ÓRGÃO DE DIREÇÃO NACIONAL DE PARTIDO POLÍTICO;;;;;;1.108.872,65;;;266,79;43.898,70;88,88;;1.334.980,61;;132.684,39;2.474,27;1.888,10;;;2474,27;;1888,1
2021;Nov;326;ÓRGÃO DE DIREÇÃO REGIONAL DE PARTIDO POLÍTICO;;;;;;344.673,95;;;126,52;26.295,45;137,77;;780.183,55;;32.859,86;66.741,57;144.706,69;;;66741,57;;144706,69
2021;Nov;327;ÓRGÃO DE DIREÇÃO LOCAL DE PARTIDO POLÍTICO;;;;;;32.795,44;;;;3.708,49;;;127.620,34;;6.350,42;136.600,90;47.167,04;;;136600,9;;47167,04
2021;Nov;330;ORGANIZAÇÃO SOCIAL (OS);;;;;67,2;7.645.790,80;;;124.724,84;88.429,00;49.638,16;;4.295.346,51;;702.508,01;8.755,97;13.929,68;;;8755,97;;13929,68
2021;Nov;399;ASSOCIAÇÃO PRIVADA;347.896,20;898,97;306.232,04;4.856,30;19.818.108,39;1.052.692.334,55;13.170.733,66;495.567,85;57.426.373,51;32.268.529,33;6.984.012,81;1.212.116,39;926.692.281,90;10.812,51;161.306.165,99;10.333.883,04;8.534.162,89;;209,25;10333673,79;3793,42;8530369,47
2021;Nov;401;EMPRESA INDIVIDUAL IMOBILIÁRIA;;;;;390.180,45;9.820,26;;;2.280.469,55;483.498,08;286.681,63;;149.220,40;;27.832,88;39.082,20;18.805,14;;;39082,2;;18805,14
2021;Nov;409;CANDIDATO A CARGO POLÍTICO ELETIVO;;;;;;;;;;;;;494,22;;;;98,83;;;;;98,83
2021;Nov;412;PRODUTOR RURAL (PESSOA FÍSICA);5.542,15;;5.449,78;;;34.913,54;;16.350,08;3.819,01;922,17;;;68.455,81;;5.642,06;5.562,43;38.173,14;;;5562,43;;38173,14
2021;Nov;501;ORGANIZAÇÃO INTERNACIONAL;;;;;;84.693,23;;;;7.592,82;;;;;5.373,45;;;;;;;
2021;Nov;502;REPRESENTAÇÃO DIPLOMÁTICA ESTRANGEIRA;;;;;;4.401,97;;;263,89;2.807,57;87,97;;57.809,29;;14.476,57;;11.358,36;;;;;11358,36
2021;Nov;503;OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS;;;;;;3.078,88;;;;;;;;;86,68;;;;;;;
2021;Nov;888;NATUREZA JURÍDICA NÃO CLASSIFICADA;;;;;;;;;;;;;;;;5.869,35;1.678.179,54;;;5869,35;;1678179,54
2021;Nov;IN;INVÁLIDO;;;3.917,78;2.434,85;28.845,36;125.830,76;;40.528,99;997.370,91;56.281,35;41.649,99;;582,16;1.187,53;462.104,91;4.374,27;3.990,90;;;4374,27;;3990,9
2021;Nov;PF;Pessoa Física;16.793.709,73;13.044,16;8.543.847,58;3.836.916.680,08;3.433.046,91;164.947.400,79;1.459.005,51;117.232.047,66;8.630.929,10;1.769.412,75;2.466.602,46;70.641,10;914.594.254,48;1.698.948,71;16.498.194,19;62.110.839,61;114.101.218,53;;10.388,83;62100450,78;43056,85;114058161,7
2021;Dez;101;ÓRGÃO PÚBLICO DO PODER EXECUTIVO FEDERAL;;;;;206.836,35;1.921.355.917,46;;102,54;460.146,07;351.268.044,72;134.844,61;1.578.989,70;467,27;920.112.472,54;267.889.108,49;4.109.581,71;477.206.695,36;;;;;
2021;Dez;102;ÓRGÃO PÚBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;;;23,9;915.694,36;;;14,1;103.516.053,04;;1.353,44;5.477.292,63;3.387,58;807.283,07;65.703,98;8.786,74;;;;;
2021;Dez;103;ÓRGÃO PÚBLICO DO PODER EXECUTIVO MUNICIPAL;;;;;;35.861,49;;;1.957,37;4.379.165,41;652,46;;2.464.664,60;;46.974,51;242.339,65;2.973,49;;;;;
2021;Dez;104;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO FEDERAL;;;;;21,26;200.195.486,75;;;15.820,24;3.427,72;5.277,84;11.358,33;;200.995.826,97;8.942.257,66;;;;;;;
2021;Dez;105;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL;;;;;;76.692,49;;;;201,68;;;2.928.612,28;17.714,00;25.584,70;2.836.234,40;;;;;;
2021;Dez;106;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO MUNICIPAL;;;;;;95.386,77;;12,2;3.426,31;38.883,66;1.362,03;;526.504,16;23,96;40.466,77;81.348,58;125.822,42;;;;;
2021;Dez;107;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO FEDERAL;;;;;76.086,71;751.804.097,94;;;121.359,35;26.344,16;29.000,33;;;994.133.194,49;79.599.319,58;521.582,58;308.589,47;;;;;
2021;Dez;108;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO ESTADUAL;;;;;;2.672.165,36;;;;89.033,79;;;296.108,75;25.324,14;;40.458,87;13.638,43;;;;;
2021;Dez;110;AUTARQUIA FEDERAL;;;521,81;;141.385,64;863.779.092,25;;98,95;142.259,98;12.758.798,12;62.225,45;646.102,92;341.918,51;1.162.061.819,58;194.345.209,19;5.875.865,86;1.289.790,63;;;;;
2021;Dez;111;AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL;;;;;;437.642,91;;44,67;32.705,67;84.932.764,74;12.400,04;;1.847.409,08;;659.669,28;5.158.970,33;173.332,39;;;;;
2021;Dez;112;AUTARQUIA MUNICIPAL;;;;;3.746,92;436.485,94;;;398.056,27;34.839.640,53;4.187,06;;1.981.078,00;;1.679.273,09;204.818,71;260.876,78;;;;;
2021;Dez;113;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO FEDERAL;;;;;9.225,58;182.159.243,21;;;88.355,90;13.143.755,01;32.921,55;;55.301,48;298.848.578,01;46.794.163,12;47.414,99;11.060,28;;;;;
2021;Dez;114;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO ESTADUAL OU DO DISTRITO FEDERAL;;;;;;416.431,90;;;3.451,49;8.579.611,99;;;8.709.499,30;920,68;1.296.678,41;40.315,85;154.305,78;;;;;
2021;Dez;115;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO MUNICIPAL;;;;;941,65;291.841,41;;;9.622,60;2.921.645,14;1.456,78;;370.895,62;;56.811,43;91.075,76;173.417,10;;;;;
2021;Dez;116;ÓRGÃO PÚBLICO AUTÔNOMO FEDERAL;;;;;94.075,13;147.318.065,20;;;26.486,09;5.741,39;74.112,84;;895,39;189.314.763,21;13.318.233,34;;560,48;;;;;
2021;Dez;117;ÓRGÃO PÚBLICO AUTÔNOMO ESTADUAL OU DO DISTRITO FEDERAL;;;;;;41.037,04;;;;12.452,97;;;12.219,10;;26.186,16;;;;;;;
2021;Dez;118;ÓRGÃO PÚBLICO AUTÔNOMO MUNICIPAL;;;;;;6.467,90;;;;5.546,48;;;6.459,75;;;1.757,24;;;;;;
2021;Dez;121;CONSÓRCIO PÚBLICO DE DIREITO PÚBLICO (ASSOCIAÇÃO PÚBLICA);;;;;1.931,61;1.288.795,29;;;38.186,37;808.446,98;8.065,07;;627.583,77;;387.678,64;53.071,80;51.717,77;;;;;
2021;Dez;122;CONSÓRCIO PÚBLICO DE DIREITO PRIVADO;;;;;;1.181.059,14;;;242,59;106.380,21;80,86;;;;354.360,39;2.750,00;1,91;;;;;
2021;Dez;123;ESTADO OU DISTRITO FEDERAL;;;;;62.698,09;;;;98.397,02;454.462.154,33;8.888,39;;18.219.325,30;;13.294.511,01;220.720,95;635.266,45;;;;;
2021;Dez;124;MUNICÍPIO;;20;;;126.449,10;1.939.266,93;20.299,84;2.442,60;77.057,22;525.173.072,02;16.694,34;;132.935.689,53;1.503,96;7.722.336,13;5.932.798,44;26.695.021,48;;;;;
2021;Dez;125;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO FEDERAL;;;;;;27.809,78;8.178.324,08;;1.024,46;225,23;346,49;;;;583.657,35;;;;;;;
2021;Dez;126;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO ESTADUAL OU DO DISTRITO FEDERAL;;;;;;826.757,66;;;18.571,40;609.720,00;;;42.435,42;;188.272,79;533,04;28.119,72;;;;;
2021;Dez;127;FUNDAÇÃO PÚBLICA DE DIREITO PRIVADO MUNICIPAL;;;;;;2.814.473,05;;;47.563,21;358.214,27;1.842,00;;1.042.248,33;;3.043.658,65;7.446,25;242.362,24;;;;;
2021;Dez;128;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA FEDERAL;;;;;;656.446.460,87;;;;;;;13.138.553,02;;;;;;;;;
2021;Dez;129;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA ESTADUAL OU DO DISTRITO FEDERAL;;;;;;;;;;;;;;;782,78;;;;;;;
2021;Dez;130;FUNDO PÚBLICO DA ADMINISTRAÇÃO INDIRETA MUNICIPAL;;;;;;;;;;532.042,89;;;;;;;;;;;;
2021;Dez;131;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA FEDERAL;;;;;;53.922,51;;;26.517,45;5.745,44;8.839,15;;;62.106.020,81;5.657.294,93;;92.376,74;;;;;
2021;Dez;132;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA ESTADUAL OU DO DISTRITO FEDERAL;;;;;;99.967,60;;;28.061,83;2.132.322,50;104.983,60;;;;3.270.860,10;1.889,32;;;;;;
2021;Dez;133;FUNDO PÚBLICO DA ADMINISTRAÇÃO DIRETA MUNICIPAL;;;;;;299.845,57;;;2.177,18;4.583.209,07;725,69;;306.665,05;;261.824,63;178.481,30;56.405,51;;;;;
2021;Dez;201;EMPRESA PÚBLICA;48.509.928,99;;389.253,22;;111.363.182,85;1.544.177.070,72;349.264.918,09;2.872,51;394.324.021,74;72.722.228,94;130.115.234,64;1.604.505,55;1.932.124.660,61;8.025.462,79;224.670.242,59;512.585.931,65;9.373.976,12;;;;;
2021;Dez;203;SOCIEDADE DE ECONOMIA MISTA;16.301.931,48;;9.289.849,81;;1.684.618.565,19;2.363.339.134,99;598.006.103,67;102.517,87;3.174.192.306,71;677.970.793,88;839.435.291,82;218.432.900,07;2.188.853.328,19;3.766.782,85;847.850.624,80;455.243.683,96;3.235.419.314,73;;;;;
2021;Dez;204;SOCIEDADE ANÔNIMA ABERTA;194.097.969,89;2.833,93;463.957.707,79;;2.188.568.014,02;3.411.758.587,45;1.559.947.019,64;2.440.347,00;2.690.259.306,65;484.911.968,52;1.142.688.331,03;53.831.085,21;3.790.271.206,68;149,57;408.573.395,84;29.861.867,97;106.463.215,20;;;;;
2021;Dez;205;SOCIEDADE ANÔNIMA FECHADA;778.466.274,12;22.444,45;1.118.654.690,69;;3.678.339.948,16;9.700.209.312,53;2.568.180.138,16;12.843.184,99;4.732.691.536,62;973.944.198,28;1.997.598.936,82;118.888.453,36;8.369.361.843,89;18.635,30;588.011.851,60;182.604.456,30;318.967.805,38;;;;;
2021;Dez;206;SOCIEDADE EMPRESÁRIA LIMITADA;4.121.560.714,41;157.757,33;5.407.735.682,43;750.126,72;7.305.406.874,82;6.902.817.084,03;95.432.940,31;36.246.805,05;13.629.476.940,22;2.972.925.193,46;3.310.331.034,92;464.034.698,37;25.520.514.812,58;16.130,36;950.028.800,68;352.600.256,28;983.633.992,82;;;;;
2021;Dez;207;SOCIEDADE EMPRESÁRIA EM NOME COLETIVO;;;48.302,37;;141.190,81;48.674,39;;3.683,08;360.298,07;74.505,06;116.368,37;;1.162.042,83;;33.558,22;231.129,63;7.996,00;;;;;
2021;Dez;208;SOCIEDADE EMPRESÁRIA EM COMANDITA SIMPLES;;;;;8.443,67;52.491,92;;;39.377,49;9.143,17;11.959,83;;269.813,99;;40.440,56;;2.300,51;;;;;
2021;Dez;209;SOCIEDADE EMPRESÁRIA EM COMANDITA POR AÇÕES;;;;;457,77;23.443,35;1.385,55;;20.903,47;3.407,10;;;95.226,78;;9.686,38;524,43;1.421,79;;;;;
2021;Dez;210;SOCIEDADE MERCANTIL DE CAPITAL E INDÚSTRIA;;;;;;2.086,45;;;431,94;93,59;;;;;;;1.693,55;;;;;
2021;Dez;212;SOCIEDADE EM CONTA DE PARTICIPAÇÃO;;;;;29.231,32;15.658,03;;;741.932,46;151.794,17;19.322,96;;337.776,78;;1.289.253,17;11,09;59,2;;;;;
2021;Dez;213;EMPRESÁRIO (INDIVIDUAL);7.282.421,72;121;23.814.831,79;474,22;193.683.308,71;55.744.246,67;65.118,23;47.730,31;386.227.042,17;83.968.323,71;135.204.051,58;9.344,83;2.085.320.079,40;112,3;4.460.170,31;16.632.283,05;13.377.092,38;;;;;
2021;Dez;214;COOPERATIVA;5.371.061,31;;3.515.324,86;;68.949.561,98;599.964.016,69;399.162.351,56;112.230,43;94.249.588,41;26.957.727,54;42.669.184,81;157.262,09;1.169.792.671,41;;100.661.643,37;6.063.278,47;18.609.885,27;;;;;
2021;Dez;215;CONSÓRCIO DE SOCIEDADES;298.171,48;;257.333,57;;631.375,93;147.439.932,07;23.300,44;211,18;3.405.272,65;1.001.923,83;361.336,17;22.921,00;113.605.612,53;;7.331.661,60;33.994,16;206.175,36;;;;;
2021;Dez;216;GRUPO DE SOCIEDADES;;;;;4.221,02;;;;;;986,46;;1.170,25;;;;;;;;;
2021;Dez;217;ESTABELECIMENTO, NO BRASIL, DE SOCIEDADE ESTRANGEIRA;32.983.596,89;;511.321,82;;12.704.735,26;81.675.402,28;447.613,09;;7.699.610,05;1.577.438,46;6.200.710,64;558.963,38;29.831.881,17;;1.857.932,93;1.256.631,34;38.945,26;;;;;
2021;Dez;221;EMPRESA DOMICILIADA NO EXTERIOR;;;;;640.194,02;44.381.086,42;;453,95;;;;;26.728,19;;2.187,69;;11.587,47;;;;;
2021;Dez;222;CLUBE/FUNDO DE INVESTIMENTO;;;;;115,77;8.192.729,21;47.345,34;45.527,63;8.989,85;1.951,74;;7.760,93;288.765,90;;81.894,11;;133.858,61;;;;;
2021;Dez;223;SOCIEDADE SIMPLES PURA;;;6.970,78;352,51;202.467.484,40;41.891.073,01;441.042,32;24.900,87;113.442.716,58;24.961.513,19;88.552.122,92;674.894,54;255.871.618,96;;7.157.354,90;877.947,18;12.557.576,00;;;;;
2021;Dez;224;SOCIEDADE SIMPLES LIMITADA;612.015,96;;652.178,62;;146.179.366,68;72.914.866,55;1.056.734,78;665.217,85;140.541.716,15;30.438.088,77;68.390.477,99;2.176.699,23;490.225.935,16;124,31;13.505.119,77;3.640.338,60;3.872.176,65;;;;;
2021;Dez;225;SOCIEDADE SIMPLES EM NOME COLETIVO;;;;;96.686,14;58.673,74;;;186.790,99;40.227,00;80.304,34;;221.858,47;;46.511,21;1.873,08;1.229,01;;;;;
2021;Dez;226;SOCIEDADE SIMPLES EM COMANDITA SIMPLES;;;;;7.141,41;2.278,83;;;8.589,46;1.862,67;4.927,22;;37.537,28;;;2.228,94;334,31;;;;;
2021;Dez;228;CONSÓRCIO DE EMPREGADORES;;;;;;737.213,06;;;;1.897,17;;;3.143.666,74;;2.164,51;;7.884,17;;;;;
2021;Dez;230;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);170.832.360,57;18.515,15;214.065.333,26;17.395,92;470.781.957,40;182.460.012,98;2.870.458,70;734.737,05;963.962.002,36;211.201.386,65;273.647.004,45;732.568,26;2.605.132.766,16;1.271,95;30.336.191,39;29.660.924,84;22.622.529,43;;;;;
2021;Dez;231;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA(DE NATUREZA SIMPLES);705,26;;10.222,20;;9.403.608,66;3.889.692,88;22.651,47;1.953,61;9.620.500,25;2.085.543,79;4.819.665,12;11.676,49;31.755.276,09;;592.920,34;261.403,49;310.524,48;;;;;
2021;Dez;232;SOCIEDADE UNIPESSOAL DE ADVOCACIA;;;177,71;;15.966.144,21;981.984,72;;;14.359.541,08;3.100.947,12;12.155.820,56;2.415,73;14.534.858,11;;159.925,08;280.353,71;177.285,41;;;;;
2021;Dez;233;COOPERATIVAS DE CONSUMO;7.956,43;;835,37;;2.576,41;4.451,28;;;6.593,01;1.523,49;1.639,53;;45.050,68;;130,06;223,64;;;;;;
2021;Dez;303;SERVIÇO NOTARIAL E REGISTRAL (CARTÓRIO);;;;;;220.720,62;;;13.441,25;16.563,80;;;2.204.350,03;553,7;3.628,96;13.948,68;42.431,95;;;;;
2021;Dez;306;FUNDAÇÃO PRIVADA;3.532,64;;5.284,53;;87.657,60;449.259.550,47;5.319.931,23;1.790,24;14.334.910,22;7.424.319,13;816.890,98;170.729,84;379.027.813,43;55,84;37.009.709,47;724.386,65;1.173.300,22;;;;;
2021;Dez;307;SERVIÇO SOCIAL AUTÔNOMO;;;;;;96.795.744,21;120.093,49;;730.344,74;5.204.366,60;74.525,71;541.878,85;194.013.877,03;;13.993.584,95;52.073,74;1.087.825,63;;;;;
2021;Dez;308;CONDOMÍNIO DE EDIFÍCIO;34,69;;;;21.995,55;34.477.631,50;16.481,10;5.182,74;162.876,93;15.901.493,46;29.819,85;7.967,32;885.228.783,74;450;63.334.415,82;242.653,98;1.082.202,59;;;;;
2021;Dez;310;COMISSÃO DE CONCILIAÇÃO PRÉVIA;;;;;;2.736,95;;;;168,81;;;;;;;;;;;;
2021;Dez;311;ENTIDADE DE MEDIAÇÃO E ARBITRAGEM;;;;;;5.963,12;;;311,14;1.008,85;;;37.135,80;;1.712,49;1.605,79;90,07;;;;;
2021;Dez;313;ENTIDADE SINDICAL;;;122,37;;58.350,87;32.976.703,07;571,33;9.904,44;2.605.236,86;2.057.689,35;32.444,05;9.335,41;95.523.126,78;6.269,66;3.583.069,02;1.437.468,92;419.356,57;;;;;
2021;Dez;320;ESTABELECIMENTO, NO BRASIL, DE FUNDAÇÃO OU ASSOCIAÇÃO ESTRANGEIRAS;;;;;;966.699,37;;;191.958,28;68.909,39;;210.553,89;1.254.697,52;;19.291,34;;;;;;;
2021;Dez;321;FUNDAÇÃO OU ASSOCIAÇÃO DOMICILIADA NO EXTERIOR;;;;;1.107.187,89;138.087,29;;;;;;;;;66,18;;1.171,07;;;;;
2021;Dez;322;ORGANIZAÇÃO RELIGIOSA;33.982,98;;31.786,48;;1.320,64;36.942.653,27;294,43;24.694,72;383.375,56;1.825.044,44;1.939,70;17.478,92;101.943.215,70;;1.944.045,84;965.184,81;505.537,83;;;;;
2021;Dez;323;COMUNIDADE INDÍGENA;;;;;;;;;;92,13;;;20.485,14;;;;1.639,80;;;;;
2021;Dez;324;FUNDO PRIVADO;;;;;;260,99;;;4.793,40;782,57;;;;;809,06;;;;;;;
2021;Dez;325;ÓRGÃO DE DIREÇÃO NACIONAL DE PARTIDO POLÍTICO;;;;;;1.393.097,43;;;430,18;50.155,90;143,33;;3.100.398,12;;209.842,81;2.214,77;45.418,18;;;;;
2021;Dez;326;ÓRGÃO DE DIREÇÃO REGIONAL DE PARTIDO POLÍTICO;;;;;;367.078,16;;;270,95;33.078,38;240,13;;1.475.590,52;;43.425,85;11.426,08;58.962,14;;;;;
2021;Dez;327;ÓRGÃO DE DIREÇÃO LOCAL DE PARTIDO POLÍTICO;;;;;;44.837,25;;;;3.604,60;;;223.232,87;;7.202,74;129.933,95;46.653,33;;;;;
2021;Dez;328;COMITÊ FINANCEIRO DE PARTIDO POLÍTICO;;;;;;;;;;;;;5.709,68;;;;570,96;;;;;
2021;Dez;330;ORGANIZAÇÃO SOCIAL (OS);;;;;383,71;5.507.100,54;;;147.412,23;101.309,04;36.060,94;;5.985.652,57;;712.973,54;10.914,74;2.344,14;;;;;
2021;Dez;399;ASSOCIAÇÃO PRIVADA;2.185.511,21;;324.636,48;;19.412.542,79;1.282.313.263,81;14.017.991,83;1.596.206,00;59.073.245,86;36.987.180,75;7.491.942,36;3.665.899,68;1.704.700.312,87;15.466,24;166.067.250,60;55.759.314,65;11.881.397,36;;;;;
2021;Dez;401;EMPRESA INDIVIDUAL IMOBILIÁRIA;;;;;1.247.401,53;8.789,67;;;2.035.685,60;454.155,93;252.742,73;;230.531,61;;59.622,11;40.269,99;106.062,96;;;;;
2021;Dez;409;CANDIDATO A CARGO POLÍTICO ELETIVO;;;;;;;;;;;;;1.623,73;;;;151,35;;;;;
2021;Dez;412;PRODUTOR RURAL (PESSOA FÍSICA);4.387,61;;1.786,38;;;29.243,74;;2.081,89;6.405,80;1.389,62;;;88.197,40;;2.621,92;7.134,05;27.861,76;;;;;
2021;Dez;501;ORGANIZAÇÃO INTERNACIONAL;;;;;;11.888,61;;;;15.217,60;;;;;7.642,42;;;;;;;
2021;Dez;502;REPRESENTAÇÃO DIPLOMÁTICA ESTRANGEIRA;;;;;;6.671,43;;;810,04;4.276,41;270,02;;10.822,90;;16.081,40;154,23;36.800,56;;;;;
2021;Dez;503;OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS;;;;;;3.121,59;;;;;;;;;86,68;;;;;;;
2021;Dez;888;NATUREZA JURÍDICA NÃO CLASSIFICADA;;;;;;2.267,19;;;;;;;;;;;;;;;;
2021;Dez;IN;INVÁLIDO;610,14;;409.034,72;3.254,74;19.058,13;43.589,98;157,1;8.143,57;152.657,73;28.901,86;2.802,80;;2.806,97;2.375,06;505.655,14;1.018,97;116.132,68;;;;;
2021;Dez;PF;Pessoa Física;14.876.200,35;18.408,42;6.635.672,18;4.457.163.939,07;3.547.995,34;289.026.849,58;794.794,81;116.786.958,33;9.273.074,49;1.964.998,44;2.529.322,20;28.088,38;1.296.132.646,37;1.676.502,64;16.512.319,68;96.532.402,58;109.025.527,53;;;;;
2022;Jan;101;ÓRGÃO PÚBLICO DO PODER EXECUTIVO FEDERAL;;;;;2.650.480,95;1.246.272.688,85;;;490.169,97;365.225.886,62;1.462.807,45;30.526,37;121;839.214.053,01;70.831.036,46;589.460,60;472.097.043,20;;;;;
2022;Jan;102;ÓRGÃO PÚBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;;;47,8;997.133,58;;;;103.503.284,06;;;5.680.928,69;2.391,28;55.775,97;12.010,91;6.627,03;;;;;
2022;Jan;103;ÓRGÃO PÚBLICO DO PODER EXECUTIVO MUNICIPAL;;;;;;25.542,33;;;2.146,75;5.209.844,90;715,58;;2.221.935,61;;34.565,49;64.152,58;29.181,72;;;;;
2022;Jan;104;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO FEDERAL;;;;;21,26;134.775.508,47;;;15.969,14;3.459,99;5.327,48;5.556,92;;120.572.858,70;5.534.083,21;;;;;;;
2022;Jan;105;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO ESTADUAL OU DO DISTRITO FEDERAL;;;47.742,57;;;34.121,29;;;;30,29;;;2.939.761,52;15.337,39;22.621,60;17.453,39;;;;;;
2022;Jan;106;ÓRGÃO PÚBLICO DO PODER LEGISLATIVO MUNICIPAL;;;;;;73.153,04;;;2.828,10;200.065,32;970,6;;357.675,67;;21.358,79;70.721,04;4.224,15;;;;;
2022;Jan;107;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO FEDERAL;;;;;34.164,86;463.834.619,89;;;116.831,85;25.364,40;26.561,06;;;677.860.753,93;13.826.524,94;811.815,88;167.609,07;;;;;
2022;Jan;108;ÓRGÃO PÚBLICO DO PODER JUDICIÁRIO ESTADUAL;;;;;1.407,44;2.792.028,95;;;;103.933,04;;;297.375,17;6.449,05;1.797,23;;1.654,48;;;;;
2022;Jan;110;AUTARQUIA FEDERAL;;;;;130.399,92;716.677.743,97;;12,28;60.274,89;11.531.932,08;24.914,01;553.803,86;402.844,15;1.033.898.333,29;68.851.204,90;875.293,47;577.465,31;;;;;
2022;Jan;111;AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL;;;;;;69.247.273,18;;;23.051,48;104.075.087,68;9.168,50;3.899,37;1.813.568,18;;670.941,88;382.370,18;11.854,19;;;;;
2022;Jan;112;AUTARQUIA MUNICIPAL;;;;;1.538,20;204.341,51;;;451.538,56;51.083.903,05;16.413,55;;1.493.704,57;;771.776,44;140.038,12;180.171,46;;;;;
2022;Jan;113;FUNDAÇÃO PÚBLICA DE DIREITO PÚBLICO FEDERAL;;;;;2.021,16;162.616.335,68;;;19.808,42;5.112.260,54;7.570,43;;;244.892.162,82;23.129.951,20;438.551,15;;;;;;
